Locations: Source Locations
Name,     H-Coord,     X,    Y
LatLon00518, Lat-Long, 36.3515625, 9.234375
LatLon00519, Lat-Long, 36.3515625, 9.421875
LatLon00520, Lat-Long, 36.3515625, 9.609375
LatLon00521, Lat-Long, 36.3515625, 9.796875
LatLon00522, Lat-Long, 36.3515625, 9.984375
LatLon00523, Lat-Long, 36.3515625, 10.171875
LatLon00524, Lat-Long, 36.3515625, 10.359375
LatLon00525, Lat-Long, 36.3515625, 10.546875
LatLon00526, Lat-Long, 36.3515625, 10.734375
LatLon00527, Lat-Long, 36.3515625, 10.921875
LatLon00528, Lat-Long, 36.3515625, 11.109375
LatLon00529, Lat-Long, 36.3515625, 11.296875
LatLon00530, Lat-Long, 36.3515625, 11.484375
LatLon00531, Lat-Long, 36.3515625, 11.671875
LatLon00532, Lat-Long, 36.3515625, 11.859375
LatLon00533, Lat-Long, 36.3515625, 12.046875
LatLon00534, Lat-Long, 36.3515625, 12.234375
LatLon00535, Lat-Long, 36.3515625, 12.421875
LatLon00536, Lat-Long, 36.3515625, 12.609375
LatLon00537, Lat-Long, 36.3515625, 12.796875
LatLon00538, Lat-Long, 36.3515625, 12.984375
LatLon00539, Lat-Long, 36.3515625, 13.171875
LatLon00540, Lat-Long, 36.3515625, 13.359375
LatLon00541, Lat-Long, 36.6328125, -2.390625
LatLon00542, Lat-Long, 36.6328125, -2.203125
LatLon00543, Lat-Long, 36.6328125, -2.015625
LatLon00544, Lat-Long, 36.6328125, -1.828125
LatLon00545, Lat-Long, 36.6328125, -1.640625
LatLon00546, Lat-Long, 36.6328125, -1.453125
LatLon00547, Lat-Long, 36.6328125, -1.265625
LatLon00548, Lat-Long, 36.6328125, -1.078125
LatLon00549, Lat-Long, 36.6328125, -0.890625
LatLon00550, Lat-Long, 36.6328125, -0.703125
LatLon00551, Lat-Long, 36.6328125, -0.515625
LatLon00552, Lat-Long, 36.6328125, -0.328125
LatLon00553, Lat-Long, 36.6328125, -0.140625
LatLon00554, Lat-Long, 36.6328125, 0.046875
LatLon00555, Lat-Long, 36.6328125, 0.234375
LatLon00556, Lat-Long, 36.6328125, 0.421875
LatLon00557, Lat-Long, 36.6328125, 0.609375
LatLon00558, Lat-Long, 36.6328125, 0.796875
LatLon00559, Lat-Long, 36.6328125, 0.984375
LatLon00560, Lat-Long, 36.6328125, 1.171875
LatLon00561, Lat-Long, 36.6328125, 1.359375
LatLon00562, Lat-Long, 36.6328125, 1.546875
LatLon00563, Lat-Long, 36.6328125, 1.734375
LatLon00564, Lat-Long, 36.6328125, 1.921875
LatLon00565, Lat-Long, 36.6328125, 2.109375
LatLon00566, Lat-Long, 36.6328125, 2.296875
LatLon00567, Lat-Long, 36.6328125, 3.046875
LatLon00568, Lat-Long, 36.6328125, 3.234375
LatLon00569, Lat-Long, 36.6328125, 3.421875
LatLon00570, Lat-Long, 36.6328125, 3.609375
LatLon00571, Lat-Long, 36.6328125, 3.796875
LatLon00572, Lat-Long, 36.6328125, 3.984375
LatLon00573, Lat-Long, 36.6328125, 4.171875
LatLon00574, Lat-Long, 36.6328125, 4.359375
LatLon00575, Lat-Long, 36.6328125, 4.546875
LatLon00576, Lat-Long, 36.6328125, 4.734375
LatLon00577, Lat-Long, 36.6328125, 4.921875
LatLon00578, Lat-Long, 36.6328125, 5.109375
LatLon00579, Lat-Long, 36.6328125, 5.296875
LatLon00580, Lat-Long, 36.6328125, 5.484375
LatLon00581, Lat-Long, 36.6328125, 5.671875
LatLon00582, Lat-Long, 36.6328125, 5.859375
LatLon00583, Lat-Long, 36.6328125, 6.046875
LatLon00584, Lat-Long, 36.6328125, 6.234375
LatLon00585, Lat-Long, 36.6328125, 6.421875
LatLon00586, Lat-Long, 36.6328125, 6.609375
LatLon00587, Lat-Long, 36.6328125, 6.796875
LatLon00588, Lat-Long, 36.6328125, 6.984375
LatLon00589, Lat-Long, 36.6328125, 7.171875
LatLon00590, Lat-Long, 36.6328125, 7.359375
LatLon00591, Lat-Long, 36.6328125, 7.546875
LatLon00592, Lat-Long, 36.6328125, 7.734375
LatLon00593, Lat-Long, 36.6328125, 7.921875
LatLon00594, Lat-Long, 36.6328125, 8.109375
LatLon00595, Lat-Long, 36.6328125, 8.296875
LatLon00596, Lat-Long, 36.6328125, 8.484375
LatLon00597, Lat-Long, 36.6328125, 8.671875
LatLon00598, Lat-Long, 36.6328125, 8.859375
LatLon00599, Lat-Long, 36.6328125, 9.046875
LatLon00600, Lat-Long, 36.6328125, 9.234375
LatLon00601, Lat-Long, 36.6328125, 9.421875
LatLon00602, Lat-Long, 36.6328125, 9.609375
LatLon00603, Lat-Long, 36.6328125, 9.796875
LatLon00604, Lat-Long, 36.6328125, 9.984375
LatLon00605, Lat-Long, 36.6328125, 10.171875
LatLon00606, Lat-Long, 36.6328125, 10.359375
LatLon00607, Lat-Long, 36.6328125, 10.546875
LatLon00608, Lat-Long, 36.6328125, 10.734375
LatLon00609, Lat-Long, 36.6328125, 10.921875
LatLon00610, Lat-Long, 36.6328125, 11.109375
LatLon00611, Lat-Long, 36.6328125, 11.296875
LatLon00612, Lat-Long, 36.6328125, 11.484375
LatLon00613, Lat-Long, 36.6328125, 11.671875
LatLon00614, Lat-Long, 36.6328125, 11.859375
LatLon00615, Lat-Long, 36.6328125, 12.046875
LatLon00616, Lat-Long, 36.6328125, 12.234375
LatLon00617, Lat-Long, 36.6328125, 12.421875
LatLon00618, Lat-Long, 36.6328125, 12.609375
LatLon00619, Lat-Long, 36.6328125, 12.796875
LatLon00620, Lat-Long, 36.6328125, 12.984375
LatLon00621, Lat-Long, 36.6328125, 13.171875
LatLon00622, Lat-Long, 36.6328125, 13.359375
LatLon00623, Lat-Long, 36.6328125, 13.546875
LatLon00624, Lat-Long, 36.6328125, 13.734375
LatLon00625, Lat-Long, 36.6328125, 13.921875
LatLon00626, Lat-Long, 36.6328125, 14.109375
LatLon00627, Lat-Long, 36.6328125, 14.296875
LatLon00628, Lat-Long, 36.9140625, -2.578125
LatLon00629, Lat-Long, 36.9140625, -2.390625
LatLon00630, Lat-Long, 36.9140625, -2.203125
LatLon00631, Lat-Long, 36.9140625, -2.015625
LatLon00632, Lat-Long, 36.9140625, -1.828125
LatLon00633, Lat-Long, 36.9140625, -1.640625
LatLon00634, Lat-Long, 36.9140625, -1.453125
LatLon00635, Lat-Long, 36.9140625, -1.265625
LatLon00636, Lat-Long, 36.9140625, -1.078125
LatLon00637, Lat-Long, 36.9140625, -0.890625
LatLon00638, Lat-Long, 36.9140625, -0.703125
LatLon00639, Lat-Long, 36.9140625, -0.515625
LatLon00640, Lat-Long, 36.9140625, -0.328125
LatLon00641, Lat-Long, 36.9140625, -0.140625
LatLon00642, Lat-Long, 36.9140625, 0.046875
LatLon00643, Lat-Long, 36.9140625, 0.234375
LatLon00644, Lat-Long, 36.9140625, 0.421875
LatLon00645, Lat-Long, 36.9140625, 0.609375
LatLon00646, Lat-Long, 36.9140625, 0.796875
LatLon00647, Lat-Long, 36.9140625, 0.984375
LatLon00648, Lat-Long, 36.9140625, 1.171875
LatLon00649, Lat-Long, 36.9140625, 1.359375
LatLon00650, Lat-Long, 36.9140625, 1.546875
LatLon00651, Lat-Long, 36.9140625, 1.734375
LatLon00652, Lat-Long, 36.9140625, 1.921875
LatLon00653, Lat-Long, 36.9140625, 2.109375
LatLon00654, Lat-Long, 36.9140625, 2.296875
LatLon00655, Lat-Long, 36.9140625, 2.484375
LatLon00656, Lat-Long, 36.9140625, 2.671875
LatLon00657, Lat-Long, 36.9140625, 2.859375
LatLon00658, Lat-Long, 36.9140625, 3.046875
LatLon00659, Lat-Long, 36.9140625, 3.234375
LatLon00660, Lat-Long, 36.9140625, 3.421875
LatLon00661, Lat-Long, 36.9140625, 3.609375
LatLon00662, Lat-Long, 36.9140625, 3.796875
LatLon00663, Lat-Long, 36.9140625, 3.984375
LatLon00664, Lat-Long, 36.9140625, 4.171875
LatLon00665, Lat-Long, 36.9140625, 4.359375
LatLon00666, Lat-Long, 36.9140625, 4.546875
LatLon00667, Lat-Long, 36.9140625, 4.734375
LatLon00668, Lat-Long, 36.9140625, 4.921875
LatLon00669, Lat-Long, 36.9140625, 5.109375
LatLon00670, Lat-Long, 36.9140625, 5.296875
LatLon00671, Lat-Long, 36.9140625, 5.484375
LatLon00672, Lat-Long, 36.9140625, 5.671875
LatLon00673, Lat-Long, 36.9140625, 5.859375
LatLon00674, Lat-Long, 36.9140625, 6.046875
LatLon00675, Lat-Long, 36.9140625, 6.234375
LatLon00676, Lat-Long, 36.9140625, 6.421875
LatLon00677, Lat-Long, 36.9140625, 6.609375
LatLon00678, Lat-Long, 36.9140625, 6.796875
LatLon00679, Lat-Long, 36.9140625, 6.984375
LatLon00680, Lat-Long, 36.9140625, 7.171875
LatLon00681, Lat-Long, 36.9140625, 7.359375
LatLon00682, Lat-Long, 36.9140625, 7.546875
LatLon00683, Lat-Long, 36.9140625, 7.734375
LatLon00684, Lat-Long, 36.9140625, 7.921875
LatLon00685, Lat-Long, 36.9140625, 8.109375
LatLon00686, Lat-Long, 36.9140625, 8.296875
LatLon00687, Lat-Long, 36.9140625, 8.484375
LatLon00688, Lat-Long, 36.9140625, 8.671875
LatLon00689, Lat-Long, 36.9140625, 8.859375
LatLon00690, Lat-Long, 36.9140625, 9.046875
LatLon00691, Lat-Long, 36.9140625, 9.234375
LatLon00692, Lat-Long, 36.9140625, 9.421875
LatLon00693, Lat-Long, 36.9140625, 9.609375
LatLon00694, Lat-Long, 36.9140625, 9.796875
LatLon00695, Lat-Long, 36.9140625, 9.984375
LatLon00696, Lat-Long, 36.9140625, 10.171875
LatLon00697, Lat-Long, 36.9140625, 10.359375
LatLon00698, Lat-Long, 36.9140625, 10.546875
LatLon00699, Lat-Long, 36.9140625, 10.734375
LatLon00700, Lat-Long, 36.9140625, 10.921875
LatLon00701, Lat-Long, 36.9140625, 11.109375
LatLon00702, Lat-Long, 36.9140625, 11.296875
LatLon00703, Lat-Long, 36.9140625, 11.484375
LatLon00704, Lat-Long, 36.9140625, 11.671875
LatLon00705, Lat-Long, 36.9140625, 11.859375
LatLon00706, Lat-Long, 36.9140625, 12.046875
LatLon00707, Lat-Long, 36.9140625, 12.234375
LatLon00708, Lat-Long, 36.9140625, 12.421875
LatLon00709, Lat-Long, 36.9140625, 12.609375
LatLon00710, Lat-Long, 36.9140625, 12.796875
LatLon00711, Lat-Long, 36.9140625, 12.984375
LatLon00712, Lat-Long, 36.9140625, 13.171875
LatLon00713, Lat-Long, 36.9140625, 13.359375
LatLon00714, Lat-Long, 36.9140625, 13.546875
LatLon00715, Lat-Long, 36.9140625, 13.734375
LatLon00716, Lat-Long, 36.9140625, 13.921875
LatLon00717, Lat-Long, 36.9140625, 14.109375
LatLon00718, Lat-Long, 36.9140625, 14.296875
LatLon00719, Lat-Long, 37.1953125, -2.765625
LatLon00720, Lat-Long, 37.1953125, -2.578125
LatLon00721, Lat-Long, 37.1953125, -2.390625
LatLon00722, Lat-Long, 37.1953125, -2.203125
LatLon00723, Lat-Long, 37.1953125, -2.015625
LatLon00724, Lat-Long, 37.1953125, -1.828125
LatLon00725, Lat-Long, 37.1953125, -1.640625
LatLon00726, Lat-Long, 37.1953125, -1.453125
LatLon00727, Lat-Long, 37.1953125, -1.265625
LatLon00728, Lat-Long, 37.1953125, -1.078125
LatLon00729, Lat-Long, 37.1953125, -0.890625
LatLon00730, Lat-Long, 37.1953125, -0.703125
LatLon00731, Lat-Long, 37.1953125, -0.515625
LatLon00732, Lat-Long, 37.1953125, -0.328125
LatLon00733, Lat-Long, 37.1953125, -0.140625
LatLon00734, Lat-Long, 37.1953125, 0.046875
LatLon00735, Lat-Long, 37.1953125, 0.234375
LatLon00736, Lat-Long, 37.1953125, 0.421875
LatLon00737, Lat-Long, 37.1953125, 0.609375
LatLon00738, Lat-Long, 37.1953125, 0.796875
LatLon00739, Lat-Long, 37.1953125, 0.984375
LatLon00740, Lat-Long, 37.1953125, 1.171875
LatLon00741, Lat-Long, 37.1953125, 1.359375
LatLon00742, Lat-Long, 37.1953125, 1.546875
LatLon00743, Lat-Long, 37.1953125, 1.734375
LatLon00744, Lat-Long, 37.1953125, 1.921875
LatLon00745, Lat-Long, 37.1953125, 2.109375
LatLon00746, Lat-Long, 37.1953125, 2.296875
LatLon00747, Lat-Long, 37.1953125, 2.484375
LatLon00748, Lat-Long, 37.1953125, 2.671875
LatLon00749, Lat-Long, 37.1953125, 2.859375
LatLon00750, Lat-Long, 37.1953125, 3.046875
LatLon00751, Lat-Long, 37.1953125, 3.234375
LatLon00752, Lat-Long, 37.1953125, 3.421875
LatLon00753, Lat-Long, 37.1953125, 3.609375
LatLon00754, Lat-Long, 37.1953125, 3.796875
LatLon00755, Lat-Long, 37.1953125, 3.984375
LatLon00756, Lat-Long, 37.1953125, 4.171875
LatLon00757, Lat-Long, 37.1953125, 4.359375
LatLon00758, Lat-Long, 37.1953125, 4.546875
LatLon00759, Lat-Long, 37.1953125, 4.734375
LatLon00760, Lat-Long, 37.1953125, 4.921875
LatLon00761, Lat-Long, 37.1953125, 5.109375
LatLon00762, Lat-Long, 37.1953125, 5.296875
LatLon00763, Lat-Long, 37.1953125, 5.484375
LatLon00764, Lat-Long, 37.1953125, 5.671875
LatLon00765, Lat-Long, 37.1953125, 5.859375
LatLon00766, Lat-Long, 37.1953125, 6.046875
LatLon00767, Lat-Long, 37.1953125, 6.234375
LatLon00768, Lat-Long, 37.1953125, 6.421875
LatLon00769, Lat-Long, 37.1953125, 6.609375
LatLon00770, Lat-Long, 37.1953125, 6.796875
LatLon00771, Lat-Long, 37.1953125, 6.984375
LatLon00772, Lat-Long, 37.1953125, 7.171875
LatLon00773, Lat-Long, 37.1953125, 7.359375
LatLon00774, Lat-Long, 37.1953125, 7.546875
LatLon00775, Lat-Long, 37.1953125, 7.734375
LatLon00776, Lat-Long, 37.1953125, 7.921875
LatLon00777, Lat-Long, 37.1953125, 8.109375
LatLon00778, Lat-Long, 37.1953125, 8.296875
LatLon00779, Lat-Long, 37.1953125, 8.484375
LatLon00780, Lat-Long, 37.1953125, 8.671875
LatLon00781, Lat-Long, 37.1953125, 8.859375
LatLon00782, Lat-Long, 37.1953125, 9.046875
LatLon00783, Lat-Long, 37.1953125, 9.234375
LatLon00784, Lat-Long, 37.1953125, 9.421875
LatLon00785, Lat-Long, 37.1953125, 9.609375
LatLon00786, Lat-Long, 37.1953125, 9.796875
LatLon00787, Lat-Long, 37.1953125, 9.984375
LatLon00788, Lat-Long, 37.1953125, 10.171875
LatLon00789, Lat-Long, 37.1953125, 10.359375
LatLon00790, Lat-Long, 37.1953125, 10.546875
LatLon00791, Lat-Long, 37.1953125, 10.734375
LatLon00792, Lat-Long, 37.1953125, 10.921875
LatLon00793, Lat-Long, 37.1953125, 11.109375
LatLon00794, Lat-Long, 37.1953125, 11.296875
LatLon00795, Lat-Long, 37.1953125, 11.484375
LatLon00796, Lat-Long, 37.1953125, 11.671875
LatLon00797, Lat-Long, 37.1953125, 11.859375
LatLon00798, Lat-Long, 37.1953125, 12.046875
LatLon00799, Lat-Long, 37.1953125, 12.234375
LatLon00800, Lat-Long, 37.1953125, 12.421875
LatLon00801, Lat-Long, 37.1953125, 12.609375
LatLon00802, Lat-Long, 37.1953125, 12.796875
LatLon00803, Lat-Long, 37.1953125, 12.984375
LatLon00804, Lat-Long, 37.1953125, 13.171875
LatLon00805, Lat-Long, 37.1953125, 13.359375
LatLon00806, Lat-Long, 37.1953125, 13.546875
LatLon00807, Lat-Long, 37.1953125, 13.734375
LatLon00808, Lat-Long, 37.1953125, 13.921875
LatLon00809, Lat-Long, 37.1953125, 14.109375
LatLon00810, Lat-Long, 37.1953125, 14.296875
LatLon00811, Lat-Long, 37.4765625, -2.765625
LatLon00812, Lat-Long, 37.4765625, -2.578125
LatLon00813, Lat-Long, 37.4765625, -2.390625
LatLon00814, Lat-Long, 37.4765625, -2.203125
LatLon00815, Lat-Long, 37.4765625, -2.015625
LatLon00816, Lat-Long, 37.4765625, -1.828125
LatLon00817, Lat-Long, 37.4765625, -1.640625
LatLon00818, Lat-Long, 37.4765625, -1.453125
LatLon00819, Lat-Long, 37.4765625, -1.265625
LatLon00820, Lat-Long, 37.4765625, -1.078125
LatLon00821, Lat-Long, 37.4765625, -0.890625
LatLon00822, Lat-Long, 37.4765625, -0.703125
LatLon00823, Lat-Long, 37.4765625, -0.515625
LatLon00824, Lat-Long, 37.4765625, -0.328125
LatLon00825, Lat-Long, 37.4765625, -0.140625
LatLon00826, Lat-Long, 37.4765625, 0.046875
LatLon00827, Lat-Long, 37.4765625, 0.234375
LatLon00828, Lat-Long, 37.4765625, 0.421875
LatLon00829, Lat-Long, 37.4765625, 0.609375
LatLon00830, Lat-Long, 37.4765625, 0.796875
LatLon00831, Lat-Long, 37.4765625, 0.984375
LatLon00832, Lat-Long, 37.4765625, 1.171875
LatLon00833, Lat-Long, 37.4765625, 1.359375
LatLon00834, Lat-Long, 37.4765625, 1.546875
LatLon00835, Lat-Long, 37.4765625, 1.734375
LatLon00836, Lat-Long, 37.4765625, 1.921875
LatLon00837, Lat-Long, 37.4765625, 2.109375
LatLon00838, Lat-Long, 37.4765625, 2.296875
LatLon00839, Lat-Long, 37.4765625, 2.484375
LatLon00840, Lat-Long, 37.4765625, 2.671875
LatLon00841, Lat-Long, 37.4765625, 2.859375
LatLon00842, Lat-Long, 37.4765625, 3.046875
LatLon00843, Lat-Long, 37.4765625, 3.234375
LatLon00844, Lat-Long, 37.4765625, 3.421875
LatLon00845, Lat-Long, 37.4765625, 3.609375
LatLon00846, Lat-Long, 37.4765625, 3.796875
LatLon00847, Lat-Long, 37.4765625, 3.984375
LatLon00848, Lat-Long, 37.4765625, 4.171875
LatLon00849, Lat-Long, 37.4765625, 4.359375
LatLon00850, Lat-Long, 37.4765625, 4.546875
LatLon00851, Lat-Long, 37.4765625, 4.734375
LatLon00852, Lat-Long, 37.4765625, 4.921875
LatLon00853, Lat-Long, 37.4765625, 5.109375
LatLon00854, Lat-Long, 37.4765625, 5.296875
LatLon00855, Lat-Long, 37.4765625, 5.484375
LatLon00856, Lat-Long, 37.4765625, 5.671875
LatLon00857, Lat-Long, 37.4765625, 5.859375
LatLon00858, Lat-Long, 37.4765625, 6.046875
LatLon00859, Lat-Long, 37.4765625, 6.234375
LatLon00860, Lat-Long, 37.4765625, 6.421875
LatLon00861, Lat-Long, 37.4765625, 6.609375
LatLon00862, Lat-Long, 37.4765625, 6.796875
LatLon00863, Lat-Long, 37.4765625, 6.984375
LatLon00864, Lat-Long, 37.4765625, 7.171875
LatLon00865, Lat-Long, 37.4765625, 7.359375
LatLon00866, Lat-Long, 37.4765625, 7.546875
LatLon00867, Lat-Long, 37.4765625, 7.734375
LatLon00868, Lat-Long, 37.4765625, 7.921875
LatLon00869, Lat-Long, 37.4765625, 8.109375
LatLon00870, Lat-Long, 37.4765625, 8.296875
LatLon00871, Lat-Long, 37.4765625, 8.484375
LatLon00872, Lat-Long, 37.4765625, 8.671875
LatLon00873, Lat-Long, 37.4765625, 8.859375
LatLon00874, Lat-Long, 37.4765625, 9.046875
LatLon00875, Lat-Long, 37.4765625, 9.234375
LatLon00876, Lat-Long, 37.4765625, 9.421875
LatLon00877, Lat-Long, 37.4765625, 9.609375
LatLon00878, Lat-Long, 37.4765625, 9.796875
LatLon00879, Lat-Long, 37.4765625, 9.984375
LatLon00880, Lat-Long, 37.4765625, 10.171875
LatLon00881, Lat-Long, 37.4765625, 10.359375
LatLon00882, Lat-Long, 37.4765625, 10.546875
LatLon00883, Lat-Long, 37.4765625, 10.734375
LatLon00884, Lat-Long, 37.4765625, 10.921875
LatLon00885, Lat-Long, 37.4765625, 11.109375
LatLon00886, Lat-Long, 37.4765625, 11.296875
LatLon00887, Lat-Long, 37.4765625, 11.484375
LatLon00888, Lat-Long, 37.4765625, 11.671875
LatLon00889, Lat-Long, 37.4765625, 11.859375
LatLon00890, Lat-Long, 37.4765625, 12.046875
LatLon00891, Lat-Long, 37.4765625, 12.234375
LatLon00892, Lat-Long, 37.4765625, 12.421875
LatLon00893, Lat-Long, 37.4765625, 12.609375
LatLon00894, Lat-Long, 37.4765625, 12.796875
LatLon00895, Lat-Long, 37.4765625, 12.984375
LatLon00896, Lat-Long, 37.4765625, 13.171875
LatLon00897, Lat-Long, 37.4765625, 13.359375
LatLon00898, Lat-Long, 37.4765625, 13.546875
LatLon00899, Lat-Long, 37.4765625, 13.734375
LatLon00900, Lat-Long, 37.4765625, 13.921875
LatLon00901, Lat-Long, 37.4765625, 14.109375
LatLon00902, Lat-Long, 37.7578125, -3.515625
LatLon00903, Lat-Long, 37.7578125, -3.328125
LatLon00904, Lat-Long, 37.7578125, -3.140625
LatLon00905, Lat-Long, 37.7578125, -2.953125
LatLon00906, Lat-Long, 37.7578125, -2.765625
LatLon00907, Lat-Long, 37.7578125, -2.578125
LatLon00908, Lat-Long, 37.7578125, -2.390625
LatLon00909, Lat-Long, 37.7578125, -2.203125
LatLon00910, Lat-Long, 37.7578125, -2.015625
LatLon00911, Lat-Long, 37.7578125, -1.828125
LatLon00912, Lat-Long, 37.7578125, -1.640625
LatLon00913, Lat-Long, 37.7578125, -1.453125
LatLon00914, Lat-Long, 37.7578125, -1.265625
LatLon00915, Lat-Long, 37.7578125, -1.078125
LatLon00916, Lat-Long, 37.7578125, -0.890625
LatLon00917, Lat-Long, 37.7578125, -0.703125
LatLon00918, Lat-Long, 37.7578125, -0.515625
LatLon00919, Lat-Long, 37.7578125, -0.328125
LatLon00920, Lat-Long, 37.7578125, -0.140625
LatLon00921, Lat-Long, 37.7578125, 0.046875
LatLon00922, Lat-Long, 37.7578125, 0.234375
LatLon00923, Lat-Long, 37.7578125, 0.421875
LatLon00924, Lat-Long, 37.7578125, 0.609375
LatLon00925, Lat-Long, 37.7578125, 0.796875
LatLon00926, Lat-Long, 37.7578125, 0.984375
LatLon00927, Lat-Long, 37.7578125, 1.171875
LatLon00928, Lat-Long, 37.7578125, 1.359375
LatLon00929, Lat-Long, 37.7578125, 1.546875
LatLon00930, Lat-Long, 37.7578125, 1.734375
LatLon00931, Lat-Long, 37.7578125, 1.921875
LatLon00932, Lat-Long, 37.7578125, 2.109375
LatLon00933, Lat-Long, 37.7578125, 2.296875
LatLon00934, Lat-Long, 37.7578125, 2.484375
LatLon00935, Lat-Long, 37.7578125, 2.671875
LatLon00936, Lat-Long, 37.7578125, 2.859375
LatLon00937, Lat-Long, 37.7578125, 3.046875
LatLon00938, Lat-Long, 37.7578125, 3.234375
LatLon00939, Lat-Long, 37.7578125, 3.421875
LatLon00940, Lat-Long, 37.7578125, 3.609375
LatLon00941, Lat-Long, 37.7578125, 3.796875
LatLon00942, Lat-Long, 37.7578125, 3.984375
LatLon00943, Lat-Long, 37.7578125, 4.171875
LatLon00944, Lat-Long, 37.7578125, 4.359375
LatLon00945, Lat-Long, 37.7578125, 4.546875
LatLon00946, Lat-Long, 37.7578125, 4.734375
LatLon00947, Lat-Long, 37.7578125, 4.921875
LatLon00948, Lat-Long, 37.7578125, 5.109375
LatLon00949, Lat-Long, 37.7578125, 5.296875
LatLon00950, Lat-Long, 37.7578125, 5.484375
LatLon00951, Lat-Long, 37.7578125, 5.671875
LatLon00952, Lat-Long, 37.7578125, 5.859375
LatLon00953, Lat-Long, 37.7578125, 6.046875
LatLon00954, Lat-Long, 37.7578125, 6.234375
LatLon00955, Lat-Long, 37.7578125, 6.421875
LatLon00956, Lat-Long, 37.7578125, 6.609375
LatLon00957, Lat-Long, 37.7578125, 6.796875
LatLon00958, Lat-Long, 37.7578125, 6.984375
LatLon00959, Lat-Long, 37.7578125, 7.171875
LatLon00960, Lat-Long, 37.7578125, 7.359375
LatLon00961, Lat-Long, 37.7578125, 7.546875
LatLon00962, Lat-Long, 37.7578125, 7.734375
LatLon00963, Lat-Long, 37.7578125, 7.921875
LatLon00964, Lat-Long, 37.7578125, 8.109375
LatLon00965, Lat-Long, 37.7578125, 8.296875
LatLon00966, Lat-Long, 37.7578125, 8.484375
LatLon00967, Lat-Long, 37.7578125, 8.671875
LatLon00968, Lat-Long, 37.7578125, 8.859375
LatLon00969, Lat-Long, 37.7578125, 9.046875
LatLon00970, Lat-Long, 37.7578125, 9.234375
LatLon00971, Lat-Long, 37.7578125, 9.421875
LatLon00972, Lat-Long, 37.7578125, 9.609375
LatLon00973, Lat-Long, 37.7578125, 9.796875
LatLon00974, Lat-Long, 37.7578125, 9.984375
LatLon00975, Lat-Long, 37.7578125, 10.171875
LatLon00976, Lat-Long, 37.7578125, 10.359375
LatLon00977, Lat-Long, 37.7578125, 10.546875
LatLon00978, Lat-Long, 37.7578125, 10.734375
LatLon00979, Lat-Long, 37.7578125, 10.921875
LatLon00980, Lat-Long, 37.7578125, 11.109375
LatLon00981, Lat-Long, 37.7578125, 11.296875
LatLon00982, Lat-Long, 37.7578125, 11.484375
LatLon00983, Lat-Long, 37.7578125, 11.671875
LatLon00984, Lat-Long, 37.7578125, 11.859375
LatLon00985, Lat-Long, 37.7578125, 12.046875
LatLon00986, Lat-Long, 37.7578125, 12.234375
LatLon00987, Lat-Long, 37.7578125, 12.421875
LatLon00988, Lat-Long, 37.7578125, 12.609375
LatLon00989, Lat-Long, 37.7578125, 12.796875
LatLon00990, Lat-Long, 37.7578125, 12.984375
LatLon00991, Lat-Long, 37.7578125, 13.171875
LatLon00992, Lat-Long, 37.7578125, 13.359375
LatLon00993, Lat-Long, 37.7578125, 13.546875
LatLon00994, Lat-Long, 37.7578125, 13.734375
LatLon00995, Lat-Long, 37.7578125, 13.921875
LatLon00996, Lat-Long, 37.7578125, 14.109375
LatLon00997, Lat-Long, 37.7578125, 14.296875
LatLon00998, Lat-Long, 37.7578125, 14.484375
LatLon00999, Lat-Long, 38.0390625, -3.703125
LatLon01000, Lat-Long, 38.0390625, -3.515625
LatLon01001, Lat-Long, 38.0390625, -3.328125
LatLon01002, Lat-Long, 38.0390625, -3.140625
LatLon01003, Lat-Long, 38.0390625, -2.953125
LatLon01004, Lat-Long, 38.0390625, -2.765625
LatLon01005, Lat-Long, 38.0390625, -2.578125
LatLon01006, Lat-Long, 38.0390625, -2.390625
LatLon01007, Lat-Long, 38.0390625, -2.203125
LatLon01008, Lat-Long, 38.0390625, -2.015625
LatLon01009, Lat-Long, 38.0390625, -1.828125
LatLon01010, Lat-Long, 38.0390625, -1.640625
LatLon01011, Lat-Long, 38.0390625, -1.453125
LatLon01012, Lat-Long, 38.0390625, -1.265625
LatLon01013, Lat-Long, 38.0390625, -1.078125
LatLon01014, Lat-Long, 38.0390625, -0.890625
LatLon01015, Lat-Long, 38.0390625, -0.703125
LatLon01016, Lat-Long, 38.0390625, -0.515625
LatLon01017, Lat-Long, 38.0390625, -0.328125
LatLon01018, Lat-Long, 38.0390625, -0.140625
LatLon01019, Lat-Long, 38.0390625, 0.046875
LatLon01020, Lat-Long, 38.0390625, 0.234375
LatLon01021, Lat-Long, 38.0390625, 0.421875
LatLon01022, Lat-Long, 38.0390625, 0.609375
LatLon01023, Lat-Long, 38.0390625, 0.796875
LatLon01024, Lat-Long, 38.0390625, 0.984375
LatLon01025, Lat-Long, 38.0390625, 1.171875
LatLon01026, Lat-Long, 38.0390625, 1.359375
LatLon01027, Lat-Long, 38.0390625, 1.546875
LatLon01028, Lat-Long, 38.0390625, 1.734375
LatLon01029, Lat-Long, 38.0390625, 1.921875
LatLon01030, Lat-Long, 38.0390625, 2.109375
LatLon01031, Lat-Long, 38.0390625, 2.296875
LatLon01032, Lat-Long, 38.0390625, 2.484375
LatLon01033, Lat-Long, 38.0390625, 2.671875
LatLon01034, Lat-Long, 38.0390625, 2.859375
